2012-12-02 05:01:46.927000,Bolivia_HDP,4981852160,1,0,TRAVEL_CHANNEL_HD_5
2012-12-02 09:34:30.070000,DangerGrounds104_HDP,5248491520,1,0,TRAVEL_CHANNEL_HD_5_RAPID
2012-12-02 10:42:15.173000,Halley__JustinP,1343047680,1,0,HGTV_32
2012-12-02 11:36:15.347000,Toy_Hunter_112_HDP,2708992000,1,0,TRAVEL_CHANNEL_HD_5_RAPID
2012-12-02 12:24:16.697000,GFOR0000000000018295_package,129587200,1,1,G4_9
2012-12-02 12:25:13.153000,GFOR0000000000018296_package,65658880,1,1,G4_9
2012-12-02 12:30:12.180000,BuyingSelling_110P,1282088960,1,0,HGTV_32_RAPID
2012-12-02 12:36:08.947000,Man_on_Fire_HDP,2702991360,1,0,TRAVEL_CHANNEL_HD_5_RAPID
2012-12-02 12:49:26.860000,Jetlaggin_ItalyP,630394880,1,0,FOODNETWORK_32_RAPID
2012-12-02 12:53:31.663000,Jetlaggin_Italy_HDP,2520842240,1,0,SCRIPPS_HD_32_RAPID
2012-12-02 13:05:44.990000,Blast_from_PastP,641454080,1,0,TRAVEL_CHANNEL_SD_7_5
2012-12-02 13:09:29.713000,Blast_from_the_PastP,2565058560,1,0,TRAVEL_CHANNEL_HD_5
2012-12-02 13:16:22.627000,BrooklynPorts_HDP,2565058560,1,0,TRAVEL_CHANNEL_HD_5
2012-12-02 14:18:09.930000,Third_Jihad20121128_package,1766225920,1,0,JEWISH
2012-12-02 14:26:07.807000,Brooklyn_PortsP,641454080,1,0,TRAVEL_CHANNEL_SD_7_5
2012-12-02 14:30:13.307000,Siena_Road_Trip_HDP,2508359680,1,0,SCRIPPS_HD_32
2012-12-02 14:38:09.473000,BasketballArkPineBluffAtOregon_PAC12081,2621511680,1,0,PAC12_STANDARD
2012-12-02 14:39:04.717000,Boys_and_Bikes_HDP,2504755200,1,0,SCRIPPS_HD_32_RAPID
2012-12-02 14:46:13.803000,Breaking_the_BankP,2565058560,1,0,TRAVEL_CHANNEL_HD_5
2012-12-02 14:48:43.347000,BasketballSacramentoStAtArizonaSt_PAC12079,2631229440,1,0,PAC12_STANDARD
2012-12-02 14:51:19.537000,GFOR0000000000018288_package,395827200,1,1,G4_9
2012-12-02 14:52:36.057000,GFOR0000000000018290_package,75315200,1,1,G4_9
2012-12-02 14:53:21.377000,GFOR0000000000018291_package,100096000,1,1,G4_9
2012-12-02 14:54:11.607000,GFOR0000000000018292_package,109742080,1,1,G4_9
2012-12-02 14:55:00.780000,GFOR0000000000018293_package,89108480,1,1,G4_9
2012-12-02 14:55:43.947000,GFOR0000000000018294_package,62730240,1,1,G4_9
2012-12-02 15:06:39.237000,GlamFairy208HD_C3R_HD_52727P,5214382080,1,0,STYLE_C3
2012-12-02 15:17:50.677000,Museum_HeroineP,1246146560,1,0,TRAVEL_CHANNEL_SD_7_5
2012-12-02 15:21:08.257000,Museum_Poker_ChipP,1246638080,1,0,TRAVEL_CHANNEL_SD_7_5
2012-12-02 15:24:55.913000,Sugar_Dome_103P,1252218880,1,0,FOODNETWORK_32_RAPID
2012-12-02 15:29:04.723000,Mysteries_303P,1312747520,1,0,TRAVEL_CHANNEL_SD_7_5
